@relation Dataset_persona_comas_res

@attribute Zona {Urbana,Rural}
@attribute Sexo {Hombre,Mujer}
@attribute Edad numeric
@attribute 'Estado Civil' numeric
@attribute Pueblo numeric
@attribute 'Nivel edu' numeric
@attribute Matricula {no,si}
@attribute 'Prox Nivel ed' numeric

@data
Rural,Hombre,59,2,1,22,no,0
Rural,Mujer,57,2,1,22,no,0
Rural,Mujer,37,1,2,32,no,0
Rural,Hombre,19,1,2,42,no,0
Rural,Hombre,45,4,2,22,no,0
Rural,Hombre,49,2,1,32,no,0
Rural,Mujer,50,2,1,32,no,0
Rural,Hombre,75,2,2,21,no,0
Rural,Mujer,63,2,2,22,no,0
Rural,Hombre,55,4,1,32,no,0
Rural,Mujer,45,1,1,23,no,0
Rural,Mujer,40,1,1,81,no,0
Rural,Hombre,53,2,1,21,no,0
Rural,Mujer,51,2,1,21,no,0
Rural,Hombre,13,1,1,41,si,41
Rural,Mujer,10,1,1,41,si,41
Rural,Hombre,58,2,1,23,no,0
Rural,Mujer,57,2,1,22,no,0
Rural,Hombre,27,1,1,31,no,0
Rural,Hombre,9,1,2,41,si,41
Rural,Mujer,54,6,1,21,no,0
Rural,Mujer,34,2,2,31,no,0
Rural,Mujer,32,4,2,32,no,0
Rural,Hombre,16,1,2,42,si,42
Rural,Mujer,11,1,2,41,si,41
Rural,Hombre,6,1,2,13,si,41
Rural,Hombre,61,2,1,21,no,0
Rural,Mujer,50,2,1,21,no,0
Rural,Mujer,21,1,1,42,si,81
Rural,Mujer,51,4,1,22,no,0
Rural,Hombre,70,2,1,23,no,0
Rural,Mujer,70,2,1,21,no,0
Rural,Mujer,25,1,1,32,no,0
Rural,Mujer,25,1,1,32,no,0
Rural,Hombre,41,2,1,22,no,0
Rural,Mujer,42,2,1,21,no,0
Rural,Hombre,19,1,1,42,no,0
Rural,Mujer,14,1,1,42,si,42
Rural,Hombre,12,1,1,41,si,42
Rural,Mujer,8,1,1,41,si,41
Rural,Mujer,2,1,1,0,no,0
Rural,Mujer,46,6,2,21,no,0
Rural,Hombre,19,1,1,42,si,42
Rural,Mujer,15,1,2,42,si,42
Rural,Mujer,12,1,2,41,si,41
Rural,Mujer,9,1,2,41,si,41
Rural,Hombre,23,3,2,42,no,0
Rural,Mujer,21,3,2,42,no,0
Rural,Hombre,44,2,1,32,no,0
Rural,Mujer,44,2,1,32,no,0
Rural,Hombre,14,1,1,42,si,42
Rural,Mujer,12,1,1,41,si,42
Rural,Mujer,11,1,2,41,si,41
Rural,Mujer,9,1,2,41,si,41
Rural,Mujer,52,1,1,21,no,0
Rural,Mujer,17,1,2,42,si,42
Rural,Mujer,90,6,1,11,no,0
Rural,Hombre,59,2,1,21,no,0
Rural,Mujer,55,2,1,21,no,0
Rural,Hombre,24,1,1,42,no,0
Rural,Hombre,20,1,2,77,si,77
Rural,Hombre,16,1,2,42,si,42
Rural,Hombre,56,2,1,22,no,0
Rural,Mujer,51,2,1,62,no,0
Rural,Hombre,23,1,1,42,no,0
Rural,Mujer,18,1,1,42,si,42
Rural,Hombre,16,1,1,42,si,42
Rural,Mujer,9,1,1,41,si,41
Rural,Mujer,6,1,1,13,si,13
Rural,Hombre,26,3,1,72,si,72
Rural,Mujer,17,3,1,42,no,0
Rural,Hombre,68,2,1,22,no,0
Rural,Mujer,67,2,1,21,no,0
Rural,Hombre,24,1,1,42,no,0
Rural,Hombre,16,1,1,42,si,42
Rural,Mujer,14,1,1,42,si,42
Rural,Mujer,75,6,1,21,no,0
Rural,Hombre,21,3,1,42,no,0
Rural,Mujer,22,3,1,42,no,0
Rural,Mujer,1,1,1,0,no,0
Rural,Hombre,52,2,2,23,no,0
Rural,Mujer,51,2,2,22,no,0
Rural,Mujer,17,1,2,42,si,42
Rural,Hombre,86,6,2,11,no,0
Rural,Hombre,68,2,1,71,no,0
Rural,Mujer,65,2,1,22,no,0
Rural,Hombre,22,1,2,71,si,71
Rural,Mujer,26,3,2,72,no,0
Rural,Hombre,27,3,2,72,no,0
Rural,Mujer,0,1,2,0,no,0
Rural,Hombre,55,2,1,22,no,0
Rural,Mujer,49,2,2,21,no,0
Rural,Hombre,80,2,1,71,no,0
Rural,Mujer,79,2,1,21,no,0
Rural,Hombre,37,2,1,32,no,0
Rural,Mujer,33,2,1,32,no,0
Rural,Hombre,14,1,1,42,si,42
Rural,Mujer,11,1,1,41,si,41
Rural,Mujer,7,1,1,13,si,41
Rural,Mujer,1,1,1,0,no,0
Rural,Hombre,65,6,1,22,no,0
Rural,Hombre,26,3,2,32,no,0
Rural,Mujer,29,3,2,32,no,0
Rural,Hombre,4,1,2,11,si,13
Rural,Hombre,56,2,1,21,no,0
Rural,Hombre,30,2,1,32,no,0
Rural,Mujer,28,2,1,32,no,0
Rural,Hombre,8,1,1,41,si,41
Rural,Mujer,6,1,1,13,si,13
Rural,Hombre,44,2,1,23,no,0
Rural,Mujer,39,2,1,31,no,0
Rural,Mujer,16,1,1,42,no,0
Rural,Hombre,13,1,1,41,si,42
Rural,Mujer,4,1,2,11,no,0
Rural,Hombre,23,3,1,42,no,0
Rural,Mujer,22,3,1,42,no,0
Rural,Hombre,42,2,1,23,no,0
Rural,Mujer,44,2,1,23,no,0
Rural,Mujer,19,1,1,42,no,0
Rural,Hombre,15,1,1,42,si,42
Rural,Hombre,8,1,1,41,si,41
Rural,Mujer,4,1,1,11,si,13
Rural,Hombre,59,2,2,21,no,0
Rural,Mujer,54,2,2,21,no,0
Rural,Hombre,33,1,2,32,no,0
Rural,Hombre,19,1,2,42,si,42
Rural,Hombre,17,1,2,42,si,42
Rural,Mujer,10,1,2,41,si,41
Rural,Hombre,8,1,2,41,si,41
Rural,Hombre,58,2,2,21,no,0
Rural,Mujer,58,2,2,21,no,0
Rural,Hombre,67,2,2,21,no,0
Rural,Mujer,62,2,1,21,no,0
Rural,Mujer,40,1,1,11,no,0
Rural,Hombre,48,2,2,21,no,0
Rural,Mujer,41,2,2,21,no,0
Rural,Hombre,24,3,2,42,no,0
Rural,Mujer,18,3,2,42,no,0
Rural,Hombre,45,4,2,32,no,0
Rural,Hombre,74,2,2,11,no,0
Rural,Mujer,73,2,2,11,no,0
Rural,Hombre,18,1,2,42,no,0
Rural,Hombre,24,2,1,42,no,0
Rural,Mujer,21,2,1,42,no,0
Rural,Mujer,3,1,2,0,no,0
Rural,Mujer,1,1,2,0,no,0
Rural,Hombre,67,1,1,21,no,0
Rural,Hombre,67,2,1,21,no,0
Rural,Mujer,69,2,1,21,no,0
Rural,Mujer,45,6,1,11,no,0
Rural,Mujer,12,1,1,41,si,42
Rural,Mujer,8,1,1,41,si,41
Rural,Hombre,66,2,1,11,no,0
Rural,Mujer,64,2,1,21,no,0
Rural,Mujer,50,5,1,21,no,0
Rural,Hombre,25,1,1,32,no,0
Rural,Hombre,23,1,1,42,no,0
Rural,Mujer,49,4,2,21,no,0
Rural,Hombre,52,2,1,21,no,0
Rural,Mujer,52,2,1,21,no,0
Rural,Mujer,23,1,1,42,no,0
Rural,Hombre,21,1,1,42,no,0
Rural,Hombre,18,1,1,42,no,0
Rural,Hombre,14,1,1,42,si,42
Rural,Hombre,66,2,1,21,no,0
Rural,Mujer,54,2,1,21,no,0
Rural,Mujer,25,3,2,42,no,0
Rural,Hombre,28,3,2,32,no,0
Rural,Mujer,7,1,2,41,si,41
Rural,Mujer,3,1,2,0,no,0
Rural,Hombre,48,3,2,23,no,0
Rural,Mujer,36,3,2,31,no,0
Rural,Hombre,37,1,2,31,no,0
Rural,Mujer,60,1,2,21,no,0
Rural,Mujer,80,6,1,11,no,0
Rural,Mujer,55,5,2,21,no,0
Rural,Hombre,28,1,2,72,si,72
Rural,Mujer,69,6,2,21,no,0
Rural,Hombre,35,3,2,31,no,0
Rural,Mujer,30,3,2,31,no,0
Rural,Hombre,12,1,2,41,si,42
Rural,Mujer,8,1,2,41,si,41
Rural,Hombre,48,6,2,21,no,0
Rural,Hombre,19,1,2,42,no,0
Rural,Hombre,14,1,2,42,si,42
Rural,Mujer,26,3,2,32,no,0
Rural,Hombre,28,3,2,32,no,0
Rural,Mujer,8,1,2,41,si,41
Rural,Hombre,5,1,2,13,si,13
Rural,Hombre,30,3,1,32,no,0
Rural,Mujer,27,3,1,32,no,0
Rural,Hombre,3,1,1,0,no,0
Rural,Mujer,0,1,1,0,no,0
Rural,Hombre,59,2,1,21,no,0
Rural,Mujer,60,2,1,11,no,0
Rural,Mujer,22,1,1,42,no,0
Rural,Mujer,2,1,2,0,no,0
Rural,Hombre,27,2,1,32,no,0
Rural,Mujer,25,2,1,42,no,0
Rural,Hombre,5,1,1,11,si,13
Rural,Mujer,2,1,1,0,no,0
Rural,Hombre,38,2,1,72,no,0
Rural,Mujer,34,2,1,72,no,0
Rural,Hombre,3,1,1,0,no,0
Rural,Hombre,23,3,1,42,no,0
Rural,Mujer,21,3,1,42,no,0
Rural,Hombre,0,1,2,0,no,0
Rural,Hombre,58,6,1,22,no,0
Rural,Mujer,44,4,2,72,no,0
Rural,Mujer,11,1,2,41,si,41
Rural,Hombre,65,2,1,76,no,0
Rural,Mujer,58,2,1,21,no,0
Rural,Hombre,65,6,2,21,no,0
Rural,Hombre,37,2,1,32,no,0
Rural,Mujer,36,2,1,32,no,0
Rural,Hombre,16,1,1,42,si,42
Rural,Hombre,15,1,1,42,si,42
Rural,Hombre,9,1,1,41,si,41
Rural,Mujer,7,1,1,41,si,41
Rural,Mujer,7,1,1,41,si,41
Rural,Hombre,5,1,1,11,si,13
Rural,Hombre,47,2,1,22,no,0
Rural,Mujer,46,2,1,23,no,0
Rural,Hombre,17,3,1,42,no,0
Rural,Mujer,17,3,1,42,no,0
Rural,Hombre,68,6,2,21,no,0
Rural,Hombre,43,2,1,23,no,0
Rural,Mujer,45,2,1,21,no,0
Rural,Hombre,14,1,1,42,si,42
Rural,Hombre,11,1,1,41,si,41
Rural,Hombre,9,1,1,41,si,41
Rural,Hombre,4,1,2,11,no,0
Rural,Mujer,2,1,2,0,no,0
Rural,Hombre,58,2,1,21,no,0
Rural,Mujer,59,2,1,21,no,0
Rural,Mujer,89,5,1,11,no,0
Rural,Hombre,33,2,1,32,no,0
Rural,Mujer,31,2,1,32,no,0
Rural,Hombre,14,1,1,42,si,42
Rural,Mujer,12,1,1,41,si,41
Rural,Hombre,9,1,1,41,si,41
Rural,Mujer,6,1,1,11,si,13
Rural,Mujer,3,1,2,0,no,0
Rural,Mujer,58,6,1,21,no,0
Rural,Mujer,15,1,2,42,si,42
Rural,Mujer,23,1,2,42,no,0
Rural,Mujer,8,1,2,41,si,41
Rural,Hombre,30,2,2,32,no,0
Rural,Mujer,26,2,2,32,no,0
Rural,Hombre,6,1,2,41,si,41
Rural,Hombre,4,1,2,11,no,0
Rural,Mujer,0,1,2,0,no,0
Rural,Hombre,72,2,2,21,no,0
Rural,Mujer,55,2,2,21,no,0
Rural,Hombre,43,2,1,23,no,0
Rural,Mujer,49,2,1,21,no,0
Rural,Mujer,17,1,1,42,si,42
Rural,Mujer,15,1,1,42,si,42
Rural,Hombre,13,1,1,42,si,42
Rural,Hombre,27,3,1,32,no,0
Rural,Mujer,27,3,1,32,no,0
Rural,Hombre,7,1,1,41,si,41
Rural,Hombre,3,1,1,0,no,0
Rural,Hombre,1,1,1,0,no,0
Rural,Hombre,62,2,1,23,no,0
Rural,Mujer,61,2,1,22,no,0
Rural,Hombre,54,2,1,11,no,0
Rural,Mujer,56,2,1,11,no,0
Rural,Hombre,58,2,1,23,no,0
Rural,Mujer,56,2,1,21,no,0
Rural,Mujer,17,1,1,42,si,42
Rural,Mujer,45,6,2,22,no,0
Rural,Mujer,51,5,1,21,no,0
Rural,Mujer,63,6,1,21,no,0
Rural,Mujer,35,4,2,32,no,0
Rural,Mujer,13,1,2,41,si,42
Rural,Hombre,57,2,1,21,no,0
Rural,Mujer,56,2,1,21,no,0
Rural,Hombre,17,1,1,42,si,42
Rural,Mujer,15,1,1,42,si,42
Rural,Hombre,53,2,2,22,no,0
Rural,Mujer,41,2,2,22,no,0
Rural,Hombre,25,3,2,77,no,0
Rural,Mujer,24,3,2,72,si,72
Rural,Hombre,86,6,2,71,no,0
Rural,Hombre,21,3,2,42,no,0
Rural,Mujer,19,3,2,42,no,0
Rural,Mujer,2,1,2,0,no,0
Rural,Hombre,30,2,2,32,no,0
Rural,Mujer,25,2,2,32,no,0
Rural,Mujer,10,1,2,41,si,41
Rural,Mujer,9,1,2,41,si,41
Rural,Mujer,57,6,2,74,no,0
Rural,Hombre,50,1,2,73,no,0
Rural,Hombre,52,2,1,23,no,0
Rural,Mujer,50,2,1,23,no,0
Rural,Mujer,35,4,2,32,no,0
Rural,Mujer,11,1,2,41,si,41
Rural,Mujer,0,1,2,0,no,0
Rural,Hombre,21,1,2,42,no,0
Rural,Hombre,49,3,2,22,no,0
Rural,Hombre,50,2,2,22,no,0
Rural,Mujer,50,2,2,21,no,0
Rural,Hombre,8,1,2,41,si,41
Rural,Hombre,28,3,2,32,no,0
Rural,Mujer,23,3,2,41,no,0
Rural,Mujer,5,1,2,13,si,13
Rural,Hombre,2,1,2,0,no,0
Rural,Hombre,0,1,2,0,no,0
Rural,Hombre,71,4,2,21,no,0
Rural,Hombre,24,3,2,42,no,0
Rural,Mujer,24,3,2,42,no,0
Rural,Hombre,3,1,2,0,no,0
Rural,Hombre,0,1,2,0,no,0
Rural,Hombre,55,3,2,32,no,0
Rural,Mujer,36,3,2,31,no,0
Rural,Mujer,17,1,2,42,si,42
Rural,Hombre,15,1,2,42,si,42
Rural,Hombre,6,1,2,13,si,41
Rural,Mujer,53,3,2,21,no,0
Rural,Hombre,63,3,2,21,no,0
Rural,Mujer,25,1,2,42,no,0
Rural,Hombre,23,1,2,42,no,0
Rural,Hombre,12,1,2,42,si,42
Rural,Mujer,25,3,2,42,no,0
Rural,Hombre,27,3,2,32,no,0
Rural,Mujer,6,1,2,13,si,13
Rural,Hombre,2,1,2,0,no,0
Rural,Mujer,85,6,2,11,no,0
Rural,Hombre,34,2,1,32,no,0
Rural,Mujer,30,2,1,32,no,0
Rural,Hombre,13,1,1,42,si,42
Rural,Hombre,9,1,1,41,si,41
Rural,Hombre,54,2,2,23,no,0
Rural,Mujer,51,2,2,23,no,0
Rural,Hombre,79,4,1,11,no,0
Rural,Hombre,67,2,1,31,no,0
Rural,Mujer,61,2,1,11,no,0
Rural,Mujer,13,1,1,41,si,41
Rural,Hombre,77,2,1,23,no,0
Rural,Mujer,76,2,1,11,no,0
Rural,Mujer,36,2,1,32,no,0
Rural,Mujer,7,1,2,13,si,41
Rural,Hombre,1,1,2,0,no,0
Rural,Mujer,70,6,1,11,no,0
Rural,Mujer,39,2,1,32,no,0
Rural,Mujer,16,1,2,42,si,42
Rural,Mujer,12,1,2,41,si,42
Rural,Hombre,10,1,2,41,si,41
Rural,Mujer,4,1,2,11,no,0
Rural,Hombre,31,2,1,77,no,0
Rural,Mujer,26,2,1,32,no,0
Rural,Mujer,6,1,2,13,si,13
Rural,Mujer,0,1,2,0,no,0
Rural,Hombre,77,2,2,21,no,0
Rural,Mujer,80,2,1,11,no,0
Rural,Hombre,66,2,1,71,no,0
Rural,Mujer,62,2,1,21,no,0
Rural,Hombre,69,2,2,21,no,0
Rural,Mujer,65,2,1,21,no,0
Rural,Mujer,32,4,1,31,no,0
Rural,Hombre,14,1,2,42,si,42
Rural,Hombre,12,1,2,41,si,41
Rural,Hombre,10,1,2,41,si,41
Rural,Hombre,8,1,2,41,si,41
Rural,Mujer,5,1,2,11,si,13
Rural,Hombre,30,3,1,32,no,0
Rural,Mujer,27,3,1,32,no,0
Rural,Hombre,10,1,1,41,si,41
Rural,Mujer,9,1,1,41,si,41
Rural,Hombre,3,1,1,0,no,0
Rural,Hombre,48,2,1,23,no,0
Rural,Mujer,70,6,1,11,no,0
Rural,Mujer,27,2,1,63,si,63
Rural,Hombre,8,1,2,41,si,41
Rural,Hombre,3,1,2,0,no,0
Rural,Mujer,30,3,1,31,no,0
Rural,Hombre,6,1,2,13,si,13
Rural,Hombre,21,3,2,42,no,0
Rural,Mujer,20,3,2,42,no,0
Rural,Hombre,3,1,2,0,no,0
Rural,Mujer,63,6,2,21,no,0
Rural,Mujer,40,4,1,21,no,0
Rural,Hombre,21,1,2,42,no,0
Rural,Mujer,16,1,2,42,si,42
Rural,Hombre,21,3,2,42,no,0
Rural,Mujer,20,3,2,42,no,0
Rural,Hombre,2,1,2,0,no,0
Rural,Hombre,41,2,1,21,no,0
Rural,Mujer,37,2,1,31,no,0
Rural,Hombre,15,1,1,42,si,42
Rural,Mujer,12,1,1,41,si,41
Rural,Mujer,10,1,1,41,si,41
Rural,Hombre,6,1,1,13,si,41
Rural,Hombre,4,1,2,11,no,0
Rural,Hombre,1,1,2,0,no,0
Rural,Hombre,60,2,1,22,si,62
Rural,Mujer,56,2,1,21,si,64
Rural,Mujer,17,1,1,42,si,42
Rural,Hombre,15,1,1,42,si,42
Rural,Mujer,80,4,1,11,no,0
Rural,Hombre,56,2,1,21,si,62
Rural,Mujer,46,2,1,21,si,62
Rural,Mujer,9,1,1,41,si,41
Rural,Mujer,54,2,1,21,no,0
Rural,Hombre,17,1,1,42,si,42
Rural,Mujer,79,6,1,62,no,0
Rural,Hombre,46,2,1,71,no,0
Rural,Hombre,36,2,1,31,no,0
Rural,Mujer,35,2,1,31,no,0
Rural,Hombre,13,1,1,41,si,42
Rural,Mujer,12,1,1,41,si,41
Rural,Mujer,7,1,1,41,si,41
Rural,Mujer,3,1,1,0,no,0
Rural,Hombre,0,1,1,0,no,0
Rural,Hombre,65,2,1,21,no,0
Rural,Mujer,52,2,1,21,no,0
Rural,Mujer,16,1,2,42,si,42
Rural,Hombre,35,3,2,31,si,64
Rural,Mujer,37,3,2,31,si,64
Rural,Mujer,12,1,2,41,si,42
Rural,Hombre,11,1,2,41,si,41
Rural,Mujer,8,1,2,41,si,41
Rural,Hombre,4,1,2,11,no,0
Rural,Hombre,2,1,2,0,no,0
Rural,Hombre,70,2,1,21,no,0
Rural,Mujer,73,2,1,11,no,0
Rural,Hombre,46,2,2,21,si,62
Rural,Mujer,46,2,1,21,si,62
Rural,Hombre,16,1,2,42,si,42
Rural,Mujer,13,1,2,41,si,41
Rural,Mujer,9,1,2,41,si,41
Rural,Mujer,6,1,2,11,no,0
Rural,Mujer,3,1,2,0,no,0
Rural,Mujer,74,6,1,11,no,0
Rural,Hombre,54,2,1,22,no,0
Rural,Mujer,57,2,1,21,no,0
Rural,Mujer,29,4,1,32,no,0
Rural,Mujer,10,1,1,41,si,41
Rural,Mujer,70,6,1,64,no,0
Rural,Hombre,38,2,2,32,no,0
Rural,Mujer,32,2,2,32,no,0
Rural,Hombre,11,1,2,41,si,41
Rural,Mujer,8,1,2,41,si,41
Rural,Mujer,7,1,2,41,si,41
Rural,Hombre,25,2,2,32,no,0
Rural,Mujer,20,2,2,42,no,0
Rural,Mujer,0,1,2,0,no,0
Rural,Hombre,58,2,1,21,no,0
Rural,Mujer,57,2,1,21,no,0
Rural,Mujer,26,1,1,32,no,0
Rural,Hombre,8,1,2,41,si,41
Rural,Hombre,5,1,2,11,si,13
Rural,Mujer,80,6,1,21,no,0
Rural,Mujer,63,6,1,21,no,0
Rural,Mujer,24,3,1,42,no,0
Rural,Hombre,25,3,1,42,no,0
Rural,Hombre,3,1,2,0,no,0
Rural,Hombre,31,2,1,32,no,0
Rural,Mujer,30,2,1,32,no,0
Rural,Hombre,8,1,1,41,si,41
Rural,Hombre,3,1,2,0,no,0
Rural,Hombre,70,6,2,21,no,0
Rural,Mujer,45,1,2,21,no,0
Rural,Mujer,38,2,2,32,no,0
Rural,Mujer,15,1,2,42,si,42
Rural,Hombre,67,2,1,21,no,0
Rural,Mujer,66,2,1,21,no,0
Rural,Hombre,13,1,2,41,si,42
Rural,Hombre,40,2,1,32,no,0
Rural,Mujer,27,2,1,32,no,0
Rural,Hombre,6,1,1,11,si,41
Rural,Hombre,40,2,1,72,no,0
Rural,Mujer,43,2,1,23,no,0
Rural,Mujer,21,1,1,42,no,0
Rural,Mujer,17,1,1,42,si,42
Rural,Hombre,72,2,1,21,no,0
Rural,Mujer,64,2,1,11,no,0
Rural,Hombre,27,3,1,32,no,0
Rural,Mujer,25,3,1,32,no,0
Rural,Hombre,2,1,2,0,no,0
Rural,Hombre,1,1,2,0,no,0
Rural,Mujer,80,6,1,11,no,0
Rural,Hombre,27,3,1,32,no,0
Rural,Mujer,25,3,1,32,si,63
Rural,Hombre,8,1,1,41,si,41
Rural,Hombre,5,1,1,13,si,13
Rural,Mujer,55,4,2,21,no,0
Rural,Mujer,76,4,2,11,no,0
Rural,Hombre,9,1,2,41,si,41
Rural,Mujer,33,1,2,31,no,0
Rural,Hombre,65,2,2,32,no,0
Rural,Mujer,52,2,2,21,no,0
Rural,Mujer,18,1,2,42,si,42
Rural,Mujer,16,1,2,42,si,42
Rural,Mujer,13,1,2,42,si,42
Rural,Mujer,11,1,2,42,si,42
Rural,Mujer,63,6,1,21,no,0
Rural,Hombre,66,2,2,21,no,0
Rural,Mujer,72,2,2,21,no,0
Rural,Hombre,61,6,1,21,no,0
Rural,Mujer,18,1,1,42,si,42
Rural,Mujer,66,6,1,21,no,0
Rural,Hombre,36,1,1,32,no,0
Rural,Hombre,78,6,2,21,no,0
Rural,Hombre,38,2,1,32,no,0
Rural,Mujer,32,2,1,32,no,0
Rural,Hombre,15,1,1,41,si,41
Rural,Mujer,9,1,1,41,si,41
Rural,Hombre,4,1,1,11,si,13
Rural,Mujer,75,6,2,11,no,0
Rural,Mujer,57,4,2,21,no,0
Rural,Hombre,63,2,2,21,no,0
Rural,Mujer,60,2,2,21,no,0
Rural,Hombre,66,2,2,21,no,0
Rural,Mujer,66,2,2,21,no,0
Rural,Hombre,25,1,2,42,no,0
Rural,Hombre,20,1,2,42,no,0
Rural,Hombre,75,4,2,21,no,0
Rural,Hombre,46,1,2,72,no,0
Rural,Hombre,55,2,1,31,no,0
Rural,Mujer,53,2,1,31,no,0
Rural,Hombre,55,2,2,22,no,0
Rural,Mujer,54,2,2,22,no,0
Rural,Hombre,27,3,1,32,no,0
Rural,Mujer,29,3,1,32,no,0
Rural,Hombre,13,1,1,42,si,42
Rural,Hombre,7,1,1,41,si,41
Rural,Mujer,5,1,1,13,si,13
Rural,Hombre,4,1,1,11,no,0
Rural,Hombre,80,6,1,11,no,0
Rural,Hombre,62,2,2,22,no,0
Rural,Mujer,58,2,2,21,no,0
Rural,Mujer,68,6,1,21,no,0
Rural,Mujer,50,6,1,21,no,0
Rural,Hombre,17,3,2,42,no,0
Rural,Mujer,17,3,1,42,no,0
Rural,Hombre,1,1,2,0,no,0
Rural,Mujer,25,1,1,42,no,0
Rural,Hombre,54,2,1,21,no,0
Rural,Mujer,44,2,1,31,no,0
Rural,Hombre,15,1,2,42,si,42
Rural,Mujer,13,1,2,42,si,42
Rural,Mujer,11,1,2,41,si,41
Rural,Mujer,7,1,2,41,si,41
Rural,Mujer,2,1,2,0,no,0
Rural,Hombre,40,3,2,21,no,0
Rural,Mujer,44,3,2,23,no,0
Rural,Mujer,10,1,2,41,si,41
Rural,Hombre,8,1,2,41,si,41
Rural,Mujer,68,6,1,11,no,0
Rural,Hombre,59,2,2,23,no,0
Rural,Mujer,44,2,2,31,no,0
Rural,Mujer,11,1,2,41,si,41
Rural,Hombre,4,1,2,11,no,0
Rural,Hombre,45,3,2,31,no,0
Rural,Mujer,32,3,2,31,no,0
Rural,Mujer,5,1,2,11,no,0
Rural,Hombre,64,3,2,21,no,0
Rural,Mujer,38,3,2,31,no,0
Rural,Mujer,8,1,2,41,si,41
Rural,Hombre,6,1,2,13,si,41
Rural,Hombre,68,4,2,21,no,0
Rural,Hombre,29,2,2,32,no,0
Rural,Mujer,23,2,2,42,no,0
Rural,Hombre,8,1,2,41,si,41
Rural,Hombre,5,1,2,13,si,13
Rural,Hombre,36,1,1,32,no,0
Rural,Hombre,39,2,1,31,no,0
Rural,Mujer,42,2,1,31,no,0
Rural,Mujer,11,1,1,41,si,41
Rural,Mujer,1,1,1,0,no,0
Rural,Hombre,41,3,2,21,no,0
Rural,Mujer,71,6,1,11,no,0
Rural,Hombre,38,2,1,31,no,0
Rural,Hombre,60,6,2,21,no,0
Rural,Hombre,39,4,2,32,no,0
Rural,Hombre,34,2,2,32,no,0
Rural,Mujer,25,2,2,32,no,0
Rural,Mujer,3,1,2,0,no,0
Rural,Mujer,60,6,1,21,no,0
Rural,Mujer,24,1,1,72,si,72
Rural,Hombre,59,2,1,21,no,0
Rural,Mujer,58,2,1,21,no,0
Rural,Hombre,40,4,2,74,no,0
Rural,Hombre,17,1,2,42,si,42
Rural,Hombre,68,2,1,21,no,0
Rural,Mujer,67,2,1,21,no,0
Rural,Hombre,30,2,1,77,no,0
Rural,Mujer,26,2,1,31,no,0
Rural,Hombre,4,1,1,11,si,13
Rural,Mujer,68,6,1,11,no,0
Rural,Hombre,29,2,1,32,no,0
Rural,Mujer,31,2,1,32,no,0
Rural,Hombre,11,1,1,41,si,41
Rural,Mujer,8,1,1,41,si,41
Rural,Mujer,59,6,1,11,no,0
Rural,Hombre,34,1,1,11,no,0
Rural,Hombre,26,3,1,32,no,0
Rural,Mujer,28,3,1,32,no,0
Rural,Mujer,6,1,1,13,si,41
Rural,Hombre,5,1,1,13,si,13
Rural,Hombre,27,3,2,32,no,0
Rural,Mujer,22,3,1,42,no,0
Rural,Hombre,4,1,2,11,no,0
Rural,Hombre,69,2,1,21,no,0
Rural,Mujer,64,2,1,21,no,0
Rural,Mujer,60,6,1,21,no,0
Rural,Mujer,30,3,1,31,no,0
Rural,Mujer,10,1,1,41,si,41
Rural,Mujer,5,1,1,11,no,0
Rural,Mujer,3,1,1,0,no,0
Rural,Hombre,1,1,1,0,no,0
Rural,Hombre,65,6,1,21,no,0
Rural,Hombre,82,6,1,21,no,0
Rural,Mujer,26,4,1,32,no,0
Rural,Hombre,72,6,1,21,no,0
Rural,Hombre,78,2,1,11,no,0
Rural,Mujer,63,2,1,11,no,0
Rural,Hombre,26,3,1,32,no,0
Rural,Mujer,23,3,1,41,no,0
Rural,Hombre,4,1,2,11,no,0
Rural,Mujer,2,1,2,0,no,0
Rural,Hombre,41,2,1,21,no,0
Rural,Mujer,51,2,1,21,no,0
Rural,Mujer,19,1,1,42,no,0
Rural,Hombre,41,2,1,21,no,0
Rural,Mujer,40,2,2,21,no,0
Rural,Hombre,16,1,2,42,si,42
Rural,Mujer,14,1,1,42,si,42
Rural,Hombre,9,1,2,41,si,41
Rural,Mujer,38,4,1,31,no,0
Rural,Mujer,15,1,2,42,si,42
Rural,Hombre,13,1,2,42,si,42
Rural,Hombre,65,2,2,21,no,0
Rural,Mujer,62,2,2,21,no,0
Rural,Hombre,40,4,2,21,no,0
Rural,Hombre,68,2,1,21,no,0
Rural,Mujer,68,2,2,11,no,0
Rural,Hombre,85,6,1,11,no,0
Rural,Mujer,64,6,1,11,no,0
Rural,Hombre,65,6,1,71,no,0
Rural,Mujer,72,6,1,11,no,0
Rural,Mujer,66,2,1,21,no,0
Rural,Hombre,32,2,1,31,no,0
Rural,Mujer,31,2,1,32,no,0
Rural,Mujer,9,1,1,41,si,41
Rural,Mujer,4,1,1,13,si,13
Rural,Mujer,55,2,1,23,no,0
Rural,Mujer,32,2,1,31,no,0
Rural,Mujer,12,1,2,42,si,42
Rural,Hombre,8,1,2,41,si,41
Rural,Mujer,0,1,2,0,no,0
Rural,Mujer,38,4,1,11,no,0
Rural,Mujer,13,1,1,42,si,42
Rural,Mujer,11,1,2,41,si,41
Rural,Mujer,69,6,1,11,no,0
Rural,Mujer,34,1,2,11,no,0
Rural,Mujer,35,2,1,31,no,0
